id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B)
480,2014,Delhi,2014-05-03,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,KK Nair,Feroz Shah Kotla,SS Hazare,S Ravi,,610,687,475,830,0.44680851063829785,0.5510204081632653,46,38,-1.182,0.06,601.0,523.5,0.5,0.5
481,2014,Bangalore,2014-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,VA Kulkarni,,573,577,483,516,0.14285714285714285,0.5555555555555556,47,36,-0.39899999999999997,-0.428,632.0,601.0,0.5,0.5
482,2014,Ahmedabad,2014-05-05,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,10,0,PV Tambe,"Sardar Patel Stadium, Motera",NJ Llong,CK Nandan,,687,610,830,547,0.5510204081632653,0.5,50,50,0.06,0.418,523.5,742.0,0.5,0.5
483,2014,Delhi,2014-05-05,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,DR Smith,Feroz Shah Kotla,RM Deshpande,BNJ Oxenford,,610,651,475,695,0.44680851063829785,0.6739130434782609,46,49,-1.182,0.385,601.0,763.0,0.3,0.7
484,2014,Mumbai,2014-05-06,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,19,0,RG Sharma,Wankhede Stadium,S Ravi,K Srinath,,564,577,794,516,0.5769230769230769,0.5555555555555556,50,64,0.095,-0.428,540.0,601.0,0.53,0.46
485,2014,Delhi,2014-05-07,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,8,G Gambhir,Feroz Shah Kotla,BNJ Oxenford,C Shamshuddin,,610,610,475,547,0.44680851063829785,0.5,29,52,-1.182,0.418,601.0,742.0,0.45,0.55
486,2014,Cuttack,2014-05-07,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,44,0,GJ Maxwell,Barabati Stadium,HDPK Dharmasena,PG Pathak,,779,651,644,695,0.4545454545454545,0.6739130434782609,38,46,0.968,0.385,693.0,763.0,0.3,0.7
487,2014,Ahmedabad,2014-05-08,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Sunrisers Hyderabad,32,0,B Kumar,"Sardar Patel Stadium, Motera",AK Chaudhary,NJ Llong,,573,687,483,830,0.14285714285714285,0.5510204081632653,50,37,-0.39899999999999997,0.06,632.0,523.5,0.33,0.67
488,2014,Bangalore,2014-05-09,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kings XI Punjab,32,0,Sandeep Sharma,M Chinnaswamy Stadium,S Ravi,K Srinath,,779,577,644,516,0.4545454545454545,0.5555555555555556,64,34,0.968,-0.428,693.0,601.0,0.58,0.42
489,2014,Delhi,2014-05-10,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0,8,DW Steyn,Feroz Shah Kotla,RM Deshpande,BNJ Oxenford,,610,573,475,483,0.44680851063829785,0.14285714285714285,52,44,-1.182,-0.39899999999999997,601.0,632.0,0.0,1.0
490,2014,Mumbai,2014-05-10,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,DR Smith,Wankhede Stadium,HDPK Dharmasena,VA Kulkarni,,564,651,794,695,0.5769230769230769,0.6739130434782609,42,38,0.095,0.385,540.0,763.0,0.6,0.4
491,2014,Cuttack,2014-05-11,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,G Gambhir,Barabati Stadium,NJ Llong,CK Nandan,,779,610,644,547,0.4545454545454545,0.5,49,55,0.968,0.418,693.0,742.0,0.45,0.55
492,2014,Bangalore,2014-05-11,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,0,Rajasthan Royals,0,5,JP Faulkner,M Chinnaswamy Stadium,S Ravi,RJ Tucker,,577,687,516,830,0.5555555555555556,0.5510204081632653,31,45,-0.428,0.06,601.0,523.5,0.55,0.45
493,2014,Hyderabad,2014-05-12,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Mumbai Indians,0,7,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,VA Kulkarni,,573,564,483,794,0.14285714285714285,0.5769230769230769,43,38,-0.39899999999999997,0.095,632.0,540.0,0.5,0.5
494,2014,Ranchi,2014-05-13,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,5,RA Jadeja,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,,687,651,830,695,0.5510204081632653,0.6739130434782609,42,48,0.06,0.385,523.5,763.0,0.38,0.62
495,2014,Bangalore,2014-05-13,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Royal Challengers Bangalore,16,0,Yuvraj Singh,M Chinnaswamy Stadium,K Srinath,RJ Tucker,,577,610,516,475,0.5555555555555556,0.44680851063829785,34,46,-0.428,-1.182,601.0,601.0,0.55,0.45
496,2014,Hyderabad,2014-05-14,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,WP Saha,"Rajiv Gandhi International Stadium, Uppal",VA Kulkarni,PG Pathak,,573,779,483,644,0.14285714285714285,0.4545454545454545,55,86,-0.39899999999999997,0.968,632.0,693.0,1.0,0.0
497,2014,Cuttack,2014-05-14,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,RV Uthappa,Barabati Stadium,AK Chaudhary,NJ Llong,,564,610,794,547,0.5769230769230769,0.5,37,45,0.095,0.418,540.0,742.0,0.83,0.17
498,2014,Ahmedabad,2014-05-15,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,0,Rajasthan Royals,62,0,AM Rahane,"Sardar Patel Stadium, Motera",S Ravi,RJ Tucker,,687,610,830,475,0.5510204081632653,0.44680851063829785,52,34,0.06,-1.182,523.5,601.0,0.5,0.5
499,2014,Ranchi,2014-05-18,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,,651,577,695,516,0.6739130434782609,0.5555555555555556,39,17,0.385,-0.428,763.0,601.0,0.57,0.43
500,2014,Hyderabad,2014-05-18,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,7,UT Yadav,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,CK Nandan,,573,610,483,547,0.14285714285714285,0.5,41,30,-0.39899999999999997,0.418,632.0,742.0,0.5,0.5
501,2014,Ahmedabad,2014-05-19,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Mumbai Indians,25,0,MEK Hussey,"Sardar Patel Stadium, Motera",S Ravi,RJ Tucker,,564,687,794,830,0.5769230769230769,0.5510204081632653,42,47,0.095,0.06,540.0,523.5,0.58,0.42
502,2014,Delhi,2014-05-19,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,4,AR Patel,Feroz Shah Kotla,HDPK Dharmasena,PG Pathak,,610,779,475,644,0.44680851063829785,0.4545454545454545,55,66,-1.182,0.968,601.0,693.0,0.42,0.58
503,2014,Hyderabad,2014-05-20,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,normal,0,Sunrisers Hyderabad,0,7,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,NJ Llong,,577,573,516,483,0.5555555555555556,0.14285714285714285,25,51,-0.428,-0.39899999999999997,601.0,632.0,0.5,0.5
504,2014,Kolkata,2014-05-20,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,RV Uthappa,Eden Gardens,RM Deshpande,C Shamshuddin,,651,610,695,547,0.6739130434782609,0.5,35,52,0.385,0.418,763.0,742.0,0.67,0.33
505,2014,Chandigarh,2014-05-21,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,7,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,,779,564,644,794,0.4545454545454545,0.5769230769230769,48,62,0.968,0.095,693.0,540.0,0.58,0.42
506,2014,Kolkata,2014-05-22,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,30,0,RV Uthappa,Eden Gardens,AK Chaudhary,CK Nandan,,610,577,547,516,0.5,0.5555555555555556,45,36,0.418,-0.428,742.0,601.0,0.5,0.5
507,2014,Ranchi,2014-05-22,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,DA Warner,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,,651,573,695,483,0.6739130434782609,0.14285714285714285,60,64,0.385,-0.39899999999999997,763.0,632.0,1.0,0.0
508,2014,Mumbai,2014-05-23,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,15,0,MEK Hussey,Wankhede Stadium,S Ravi,RJ Tucker,,564,610,794,475,0.5769230769230769,0.44680851063829785,65,47,0.095,-1.182,540.0,601.0,0.5,0.5
509,2014,Chandigarh,2014-05-23,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,16,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,PG Pathak,,779,687,644,830,0.4545454545454545,0.5510204081632653,53,44,0.968,0.06,693.0,523.5,0.27,0.73
510,2014,Bangalore,2014-05-24,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,MS Dhoni,M Chinnaswamy Stadium,AK Chaudhary,NJ Llong,,577,651,516,695,0.5555555555555556,0.6739130434782609,34,64,-0.428,0.385,601.0,763.0,0.43,0.57
511,2014,Kolkata,2014-05-24,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,YK Pathan,Eden Gardens,RM Deshpande,BNJ Oxenford,,573,610,483,547,0.14285714285714285,0.5,49,49,-0.39899999999999997,0.418,632.0,742.0,0.5,0.5
512,2014,Chandigarh,2014-05-25,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,7,M Vohra,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,,610,779,475,644,0.44680851063829785,0.4545454545454545,44,48,-1.182,0.968,601.0,693.0,0.42,0.58
513,2014,Mumbai,2014-05-25,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,CJ Anderson,Wankhede Stadium,K Srinath,RJ Tucker,,687,564,830,794,0.5510204081632653,0.5769230769230769,35,71,0.06,0.095,523.5,540.0,0.42,0.58
514,2014,Kolkata,2014-05-27,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,28,0,UT Yadav,Eden Gardens,NJ Llong,S Ravi,,610,779,547,644,0.5,0.4545454545454545,55,46,0.418,0.968,742.0,693.0,0.55,0.45
515,2014,Mumbai,2014-05-28,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,SK Raina,Brabourne Stadium,VA Kulkarni,BNJ Oxenford,,564,651,794,695,0.5769230769230769,0.6739130434782609,53,60,0.095,0.385,540.0,763.0,0.6,0.4
516,2014,Mumbai,2014-05-30,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,24,0,V Sehwag,Wankhede Stadium,HDPK Dharmasena,RJ Tucker,,779,651,644,695,0.4545454545454545,0.6739130434782609,70,100,0.968,0.385,693.0,763.0,0.3,0.7
517,2014,Bangalore,2014-06-01,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,3,MK Pandey,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,779,610,644,547,0.4545454545454545,0.5,32,59,0.968,0.418,693.0,742.0,0.45,0.55
518,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,782,598,546,634,0.5689655172413793,0.5272727272727272,37,38,-0.043,0.253,701.5,627.0,0.72,0.28
519,2015,Chennai,2015-04-09,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,1,0,A Nehra,"MA Chidambaram Stadium, Chepauk",RK Illingworth,VA Kulkarni,,578,598,657,712,0.6607142857142857,0.4117647058823529,59,40,0.7090000000000001,-0.049,754.5,678.0,0.71,0.29
520,2015,Pune,2015-04-10,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Rajasthan Royals,26,0,JP Faulkner,Maharashtra Cricket Association Stadium,SD Fry,CB Gaffaney,,570,508,533,590,0.543859649122807,0.4901960784313725,35,51,0.062,-1.436,603.5,572.5,0.62,0.38
521,2015,Chennai,2015-04-11,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,45,0,BB McCullum,"MA Chidambaram Stadium, Chepauk",RK Illingworth,VA Kulkarni,,578,749,657,696,0.6607142857142857,0.2857142857142857,49,46,0.7090000000000001,-0.239,754.5,657.0,0.75,0.25
522,2015,Kolkata,2015-04-11,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,3,CH Gayle,Eden Gardens,S Ravi,C Shamshuddin,,598,617,634,546,0.5272727272727272,0.5111111111111111,53,41,0.253,1.037,627.0,678.0,0.57,0.43
523,2015,Delhi,2015-04-12,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,DJ Hooda,Feroz Shah Kotla,SD Fry,CB Gaffaney,,598,570,712,533,0.4117647058823529,0.543859649122807,51,42,-0.049,0.062,678.0,603.5,0.43,0.57
524,2015,Mumbai,2015-04-12,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Kings XI Punjab,18,0,GJ Bailey,Wankhede Stadium,AK Chaudhary,K Srinivasan,,508,782,590,546,0.4901960784313725,0.5689655172413793,57,17,-1.436,-0.043,572.5,701.5,0.5,0.5
525,2015,Bangalore,2015-04-13,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,DA Warner,M Chinnaswamy Stadium,RM Deshpande,RK Illingworth,,617,749,546,696,0.5111111111111111,0.2857142857142857,47,65,1.037,-0.239,678.0,657.0,0.5,0.5
526,2015,Ahmedabad,2015-04-14,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,7,SPD Smith,"Sardar Patel Stadium, Motera",AK Chaudhary,SD Fry,,782,570,546,533,0.5689655172413793,0.543859649122807,31,42,-0.043,0.062,701.5,603.5,0.64,0.36
528,2015,Pune,2015-04-15,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,bat,normal,0,Delhi Daredevils,0,5,MA Agarwal,Maharashtra Cricket Association Stadium,CB Gaffaney,K Srinath,,508,598,590,712,0.4901960784313725,0.4117647058823529,69,38,-1.436,-0.049,572.5,678.0,0.64,0.36
529,2015,Visakhapatnam,2015-04-16,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,AM Rahane,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,PG Pathak,S Ravi,,749,570,696,533,0.2857142857142857,0.543859649122807,41,47,-0.239,0.062,657.0,603.5,0.4,0.6
530,2015,Mumbai,2015-04-17,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Chennai Super Kings,0,6,A Nehra,Wankhede Stadium,AK Chaudhary,M Erasmus,,782,578,546,657,0.5689655172413793,0.6607142857142857,35,36,-0.043,0.7090000000000001,701.5,754.5,0.5,0.5
531,2015,Visakhapatnam,2015-04-18,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Delhi Daredevils,4,0,JP Duminy,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,PG Pathak,S Ravi,,598,749,712,696,0.4117647058823529,0.2857142857142857,31,90,-0.049,-0.239,678.0,657.0,0.0,1.0
532,2015,Pune,2015-04-18,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,AD Russell,Maharashtra Cricket Association Stadium,SD Fry,CK Nandan,,508,598,590,634,0.4901960784313725,0.5272727272727272,40,50,-1.436,0.253,572.5,627.0,0.4,0.6
533,2015,Ahmedabad,2015-04-19,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Rajasthan Royals,0,8,AM Rahane,"Sardar Patel Stadium, Motera",AK Chaudhary,M Erasmus,,578,570,657,533,0.6607142857142857,0.543859649122807,48,53,0.7090000000000001,0.062,754.5,603.5,0.67,0.33
534,2015,Bangalore,2015-04-19,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,18,0,Harbhajan Singh,M Chinnaswamy Stadium,RK Illingworth,VA Kulkarni,,782,617,546,546,0.5689655172413793,0.5111111111111111,39,47,-0.043,1.037,701.5,678.0,0.53,0.47
535,2015,Delhi,2015-04-20,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,UT Yadav,Feroz Shah Kotla,SD Fry,CB Gaffaney,,598,598,712,634,0.4117647058823529,0.5272727272727272,48,33,-0.049,0.253,678.0,627.0,0.46,0.53
536,2015,Ahmedabad,2015-04-21,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,tie,0,Kings XI Punjab,0,0,SE Marsh,"Sardar Patel Stadium, Motera",M Erasmus,S Ravi,,570,508,533,590,0.543859649122807,0.4901960784313725,34,48,0.062,-1.436,603.5,572.5,0.62,0.38
537,2015,Visakhapatnam,2015-04-22,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Sunrisers Hyderabad,16,0,DA Warner,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,RK Illingworth,VA Kulkarni,,749,598,696,634,0.2857142857142857,0.5272727272727272,43,40,-0.239,0.253,657.0,627.0,0.25,0.75
538,2015,Bangalore,2015-04-22,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Chennai Super Kings,27,0,SK Raina,M Chinnaswamy Stadium,JD Cloete,C Shamshuddin,,578,617,657,546,0.6607142857142857,0.5111111111111111,43,49,0.7090000000000001,1.037,754.5,678.0,0.56,0.44
539,2015,Delhi,2015-04-23,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Daredevils,37,0,SS Iyer,Feroz Shah Kotla,SD Fry,CK Nandan,,598,782,712,546,0.4117647058823529,0.5689655172413793,45,38,-0.049,-0.043,678.0,701.5,0.5,0.5
540,2015,Ahmedabad,2015-04-24,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,MA Starc,"Sardar Patel Stadium, Motera",M Erasmus,S Ravi,,570,617,533,546,0.543859649122807,0.5111111111111111,45,48,0.062,1.037,603.5,678.0,0.54,0.46
541,2015,Mumbai,2015-04-25,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Mumbai Indians,20,0,SL Malinga,Wankhede Stadium,HDPK Dharmasena,CB Gaffaney,,782,749,546,696,0.5689655172413793,0.2857142857142857,48,49,-0.043,-0.239,701.5,657.0,0.5,0.5
542,2015,Chennai,2015-04-25,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,97,0,BB McCullum,"MA Chidambaram Stadium, Chepauk",JD Cloete,C Shamshuddin,,578,508,657,590,0.6607142857142857,0.4901960784313725,46,52,0.7090000000000001,-1.436,754.5,572.5,0.53,0.47
543,2015,Delhi,2015-04-26,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,VR Aaron,Feroz Shah Kotla,M Erasmus,S Ravi,,598,617,712,546,0.4117647058823529,0.5111111111111111,54,39,-0.049,1.037,678.0,678.0,0.38,0.62
544,2015,Chandigarh,2015-04-27,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,20,0,TA Boult,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,CB Gaffaney,,749,508,696,590,0.2857142857142857,0.4901960784313725,38,50,-0.239,-1.436,657.0,572.5,0.5,0.5
547,2015,Chennai,2015-04-28,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,2,0,DJ Bravo,"MA Chidambaram Stadium, Chepauk",RM Deshpande,VA Kulkarni,,578,598,657,634,0.6607142857142857,0.5272727272727272,56,36,0.7090000000000001,0.253,754.5,627.0,0.64,0.36
546,2015,Bangalore,2015-04-29,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,no result,0,,0,0,,M Chinnaswamy Stadium,JD Cloete,PG Pathak,,617,570,546,533,0.5111111111111111,0.543859649122807,50,36,1.037,0.062,678.0,603.5,0.46,0.54
527,2015,Kolkata,2015-04-30,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,AD Russell,Eden Gardens,AK Chaudhary,M Erasmus,,578,598,657,634,0.6607142857142857,0.5272727272727272,52,0,0.7090000000000001,0.253,754.5,627.0,0.64,0.36
548,2015,Delhi,2015-05-01,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,9,NM Coulter-Nile,Feroz Shah Kotla,RK Illingworth,S Ravi,,508,598,590,712,0.4901960784313725,0.4117647058823529,53,54,-1.436,-0.049,572.5,678.0,0.64,0.36
549,2015,Mumbai,2015-05-01,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,8,0,AT Rayudu,Wankhede Stadium,HDPK Dharmasena,CK Nandan,,782,570,546,533,0.5689655172413793,0.543859649122807,27,41,-0.043,0.062,701.5,603.5,0.64,0.36
550,2015,Bangalore,2015-05-02,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,Mandeep Singh,M Chinnaswamy Stadium,JD Cloete,PG Pathak,,598,617,634,546,0.5272727272727272,0.5111111111111111,47,55,0.253,1.037,627.0,678.0,0.57,0.43
551,2015,Hyderabad,2015-05-02,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Sunrisers Hyderabad,22,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,K Srinivasan,,749,578,696,657,0.2857142857142857,0.6607142857142857,61,62,-0.239,0.7090000000000001,657.0,754.5,0.25,0.75
552,2015,Chandigarh,2015-05-03,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Mumbai Indians,23,0,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",RK Illingworth,VA Kulkarni,,782,508,546,590,0.5689655172413793,0.4901960784313725,76,54,-0.043,-1.436,701.5,572.5,0.5,0.5
553,2015,Mumbai,2015-05-03,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,0,Rajasthan Royals,14,0,AM Rahane,Brabourne Stadium,HDPK Dharmasena,CB Gaffaney,,570,598,533,712,0.543859649122807,0.4117647058823529,51,45,0.062,-0.049,603.5,678.0,0.57,0.43
554,2015,Chennai,2015-05-04,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk",C Shamshuddin,K Srinath,,578,617,657,546,0.6607142857142857,0.5111111111111111,43,55,0.7090000000000001,1.037,754.5,678.0,0.56,0.44
555,2015,Kolkata,2015-05-04,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,35,0,UT Yadav,Eden Gardens,AK Chaudhary,M Erasmus,,598,749,634,696,0.5272727272727272,0.2857142857142857,37,42,0.253,-0.239,627.0,657.0,0.75,0.25
556,2015,Mumbai,2015-05-05,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,normal,0,Mumbai Indians,0,5,Harbhajan Singh,Wankhede Stadium,HDPK Dharmasena,CB Gaffaney,,598,782,712,546,0.4117647058823529,0.5689655172413793,55,33,-0.049,-0.043,678.0,701.5,0.5,0.5
557,2015,Bangalore,2015-05-06,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,138,0,CH Gayle,M Chinnaswamy Stadium,RK Illingworth,VA Kulkarni,,617,508,546,590,0.5111111111111111,0.4901960784313725,44,41,1.037,-1.436,678.0,572.5,0.36,0.64
545,2015,Kolkata,2015-05-07,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,13,0,PP Chawla,Eden Gardens,AK Chaudhary,M Erasmus,,598,598,634,712,0.5272727272727272,0.4117647058823529,68,34,0.253,-0.049,627.0,678.0,0.53,0.46
558,2015,Mumbai,2015-05-07,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Sunrisers Hyderabad,7,0,EJG Morgan,Brabourne Stadium,JD Cloete,C Shamshuddin,,749,570,696,533,0.2857142857142857,0.543859649122807,56,36,-0.239,0.062,657.0,603.5,0.4,0.6
559,2015,Chennai,2015-05-08,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Mumbai Indians,0,6,HH Pandya,"MA Chidambaram Stadium, Chepauk",CB Gaffaney,CK Nandan,,578,782,657,546,0.6607142857142857,0.5689655172413793,44,61,0.7090000000000001,-0.043,754.5,701.5,0.5,0.5
560,2015,Kolkata,2015-05-09,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,1,AD Russell,Eden Gardens,AK Chaudhary,HDPK Dharmasena,,508,598,590,634,0.4901960784313725,0.5272727272727272,45,57,-1.436,0.253,572.5,627.0,0.4,0.6
561,2015,Raipur,2015-05-09,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,6,0,MC Henriques,Shaheed Veer Narayan Singh International Stadium,VA Kulkarni,S Ravi,,749,598,696,712,0.2857142857142857,0.4117647058823529,41,49,-0.239,-0.049,657.0,678.0,1.0,0.0
